movie_id,Crime,Drama,Comedy,Action,Thriller,Adventure,Science Fiction,Animation,Family,Romance,Mystery,Music,Horror,Fantasy,Documentary,War,Western,History,Foreign,TV Movie,imdb_id,popularity,release_date,vote_average,vote_count,revenue,budget,Cast 1,Cast 2,Production,Month,Year,Error
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0113101,9.026586,1995-12-09,6.5,539.0,4257354,4000000,1.0,2.0,2,12,1995,1
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0113101,9.026586,1995-12-09,6.5,539.0,4257354,4000000,1.0,2.0,1,12,1995,1
6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0107286,5.538671,1993-10-15,6.4,79.0,12526677,21000000,1.0,1.0,4,10,1993,1
6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0107286,5.538671,1993-10-15,6.4,79.0,12526677,21000000,1.0,1.0,1,10,1993,1
6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0107286,5.538671,1993-10-15,6.4,79.0,12526677,21000000,1.0,1.0,1,10,1993,1
11,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0076759,42.149696999999996,1977-05-25,8.1,6778.0,775512064,11000000,1.0,1.0,4,5,1977,1
11,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0076759,42.149696999999996,1977-05-25,8.1,6778.0,775512064,11000000,1.0,1.0,1,5,1977,1
12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,tt0266543,25.497794,2003-05-30,7.6,6292.0,969023261,94000000,1.0,1.0,1,5,2003,1
13,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0109830,48.307194,1994-07-06,8.2,8147.0,678151134,55000000,2.0,1.0,4,7,1994,1
14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0169547,20.726578,1999-09-15,7.9,3438.0,356296601,15000000,1.0,1.0,1,9,1999,1
14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0169547,20.726578,1999-09-15,7.9,3438.0,356296601,15000000,1.0,1.0,1,9,1999,1
15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0033467,15.811921,1941-04-30,8.0,1244.0,1594107,839727,1.0,1.0,2,4,1941,1
15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0033467,15.811921,1941-04-30,8.0,1244.0,1594107,839727,1.0,1.0,1,4,1941,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,3,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0168629,10.684806,2000-05-17,7.7,392.0,40031879,12800000,1.0,2.0,1,5,2000,1
17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,tt0411267,5.691508,2006-01-26,5.6,76.0,6580887,3000000,1.0,1.0,1,1,2006,1
17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,tt0411267,5.691508,2006-01-26,5.6,76.0,6580887,3000000,1.0,1.0,1,1,2006,1
17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,tt0411267,5.691508,2006-01-26,5.6,76.0,6580887,3000000,1.0,1.0,1,1,2006,1
17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,tt0411267,5.691508,2006-01-26,5.6,76.0,6580887,3000000,1.0,1.0,1,1,2006,1
18,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,tt0119116,24.30526,1997-05-07,7.3,3962.0,264029966,93000000,2.0,1.0,3,5,1997,1
18,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,tt0119116,24.30526,1997-05-07,7.3,3962.0,264029966,93000000,2.0,1.0,2,5,1997,1
20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0314412,10.310508,2003-03-07,7.2,78.0,9781854,2000000,1.0,1.0,1,3,2003,1
20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0314412,10.310508,2003-03-07,7.2,78.0,9781854,2000000,1.0,1.0,1,3,2003,1
22,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,tt0325980,47.326665000000006,2003-07-09,7.5,7191.0,654264015,140000000,2.0,1.0,2,7,2003,1
22,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,tt0325980,47.326665000000006,2003-07-09,7.5,7191.0,654264015,140000000,2.0,1.0,1,7,2003,1
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0266697,25.261865,2003-10-10,7.7,5091.0,180899045,30000000,1.0,1.0,2,10,2003,1
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0266697,25.261865,2003-10-10,7.7,5091.0,180899045,30000000,1.0,1.0,1,10,2003,1
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0418763,9.997032,2005-11-04,6.6,776.0,96889998,72000000,1.0,1.0,4,11,2005,1
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0418763,9.997032,2005-11-04,6.6,776.0,96889998,72000000,1.0,1.0,1,11,2005,1
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0418763,9.997032,2005-11-04,6.6,776.0,96889998,72000000,1.0,1.0,1,11,2005,1
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0078788,13.5963,1979-08-15,8.0,2112.0,91711094,31500000,1.0,1.0,2,8,1979,1
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0078788,13.5963,1979-08-15,8.0,2112.0,91711094,31500000,1.0,1.0,1,8,1979,1
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0105695,10.942149,1992-08-07,7.7,1133.0,159157447,14400000,2.0,2.0,4,8,1992,1
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0105695,10.942149,1992-08-07,7.7,1133.0,159157447,14400000,2.0,2.0,1,8,1992,1
38,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0338013,12.906327000000001,2004-03-19,7.9,3758.0,72258126,20000000,1.0,1.0,1,3,2004,1
38,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0338013,12.906327000000001,2004-03-19,7.9,3758.0,72258126,20000000,1.0,1.0,1,3,2004,1
38,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0338013,12.906327000000001,2004-03-19,7.9,3758.0,72258126,20000000,1.0,1.0,1,3,2004,1
58,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,tt0383574,29.455314,2006-06-20,7.0,5380.0,1066179725,225000000,2.0,1.0,2,6,2006,1
58,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,tt0383574,29.455314,2006-06-20,7.0,5380.0,1066179725,225000000,2.0,1.0,1,6,2006,1
59,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0399146,11.119707,2005-09-23,6.9,850.0,60740827,32000000,1.0,1.0,2,9,2005,1
59,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0399146,11.119707,2005-09-23,6.9,850.0,60740827,32000000,1.0,1.0,1,9,2005,1
59,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0399146,11.119707,2005-09-23,6.9,850.0,60740827,32000000,1.0,1.0,1,9,2005,1
63,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0114746,12.297305,1995-12-29,7.4,2470.0,168839459,29000001,2.0,1.0,4,12,1995,1
63,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0114746,12.297305,1995-12-29,7.4,2470.0,168839459,29000001,2.0,1.0,1,12,1995,1
65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0298203,8.374355,2002-11-08,6.8,1676.0,242875078,41000000,1.0,1.0,1,11,2002,1
65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0298203,8.374355,2002-11-08,6.8,1676.0,242875078,41000000,1.0,1.0,1,11,2002,1
66,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0118548,7.661239999999999,1997-02-14,6.4,226.0,50068310,50000000,2.0,2.0,3,2,1997,1
66,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0118548,7.661239999999999,1997-02-14,6.4,226.0,50068310,50000000,2.0,2.0,1,2,1997,1
66,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0118548,7.661239999999999,1997-02-14,6.4,226.0,50068310,50000000,2.0,2.0,1,2,1997,1
68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0088846,9.837287,1985-02-20,7.6,877.0,9947816,15000000,1.0,3.0,1,2,1985,1
69,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,tt0358273,11.476443,2005-09-13,7.3,732.0,186438883,28000000,1.0,1.0,1,9,2005,1
69,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,tt0358273,11.476443,2005-09-13,7.3,732.0,186438883,28000000,1.0,1.0,1,9,2005,1
69,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,tt0358273,11.476443,2005-09-13,7.3,732.0,186438883,28000000,1.0,1.0,1,9,2005,1
69,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,tt0358273,11.476443,2005-09-13,7.3,732.0,186438883,28000000,1.0,1.0,1,9,2005,1
70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0405159,14.471373000000002,2004-12-15,7.7,2519.0,216763646,30000000,2.0,1.0,4,12,2004,1
70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0405159,14.471373000000002,2004-12-15,7.7,2519.0,216763646,30000000,2.0,1.0,1,12,2004,1
70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0405159,14.471373000000002,2004-12-15,7.7,2519.0,216763646,30000000,2.0,1.0,1,12,2004,1
70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0405159,14.471373000000002,2004-12-15,7.7,2519.0,216763646,30000000,2.0,1.0,1,12,2004,1
70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0405159,14.471373000000002,2004-12-15,7.7,2519.0,216763646,30000000,2.0,1.0,1,12,2004,1
71,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0249462,12.158424,2000-05-18,7.4,774.0,109280263,5000000,1.0,1.0,2,5,2000,1
71,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0249462,12.158424,2000-05-18,7.4,774.0,109280263,5000000,1.0,1.0,2,5,2000,1
71,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0249462,12.158424,2000-05-18,7.4,774.0,109280263,5000000,1.0,1.0,1,5,2000,1
71,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0249462,12.158424,2000-05-18,7.4,774.0,109280263,5000000,1.0,1.0,1,5,2000,1
71,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0249462,12.158424,2000-05-18,7.4,774.0,109280263,5000000,1.0,1.0,1,5,2000,1
71,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0249462,12.158424,2000-05-18,7.4,774.0,109280263,5000000,1.0,1.0,1,5,2000,1
73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120586,18.157166,1998-10-30,8.2,3120.0,23875127,20000000,1.0,1.0,2,10,1998,1
73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120586,18.157166,1998-10-30,8.2,3120.0,23875127,20000000,1.0,1.0,1,10,1998,1
74,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0407304,19.929377,2005-06-28,6.2,2397.0,591745532,132000000,1.0,1.0,4,6,2005,1
74,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0407304,19.929377,2005-06-28,6.2,2397.0,591745532,132000000,1.0,1.0,1,6,2005,1
74,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0407304,19.929377,2005-06-28,6.2,2397.0,591745532,132000000,1.0,1.0,1,6,2005,1
74,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0407304,19.929377,2005-06-28,6.2,2397.0,591745532,132000000,1.0,1.0,1,6,2005,1
75,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,tt0116996,15.63424,1996-12-12,6.1,1544.0,101371017,70000000,1.0,1.0,1,12,1996,1
76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0112471,11.304979,1995-01-27,7.7,984.0,5986708,2500000,1.0,1.0,4,1,1995,1
77,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0209144,15.450789000000002,2000-10-11,8.1,4168.0,39723096,9000000,1.0,1.0,1,10,2000,1
77,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0209144,15.450789000000002,2000-10-11,8.1,4168.0,39723096,9000000,1.0,1.0,1,10,2000,1
77,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0209144,15.450789000000002,2000-10-11,8.1,4168.0,39723096,9000000,1.0,1.0,1,10,2000,1
78,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0083658,96.272374,1982-06-25,7.9,3833.0,41671264,28000000,1.0,1.0,4,6,1982,1
78,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0083658,96.272374,1982-06-25,7.9,3833.0,41671264,28000000,1.0,1.0,1,6,1982,1
78,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0083658,96.272374,1982-06-25,7.9,3833.0,41671264,28000000,1.0,1.0,1,6,1982,1
79,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0299977,9.861765,2002-12-19,7.3,647.0,177395557,31000000,2.0,1.0,1,12,2002,1
79,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0299977,9.861765,2002-12-19,7.3,647.0,177395557,31000000,2.0,1.0,1,12,2002,1
80,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0381681,7.048957000000001,2004-02-10,7.6,734.0,15622722,2700000,1.0,1.0,1,2,2004,1
80,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0381681,7.048957000000001,2004-02-10,7.6,734.0,15622722,2700000,1.0,1.0,1,2,2004,1
82,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0430357,11.72545,2006-07-27,5.7,494.0,163794509,135000000,1.0,1.0,4,7,2006,1
82,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0430357,11.72545,2006-07-27,5.7,494.0,163794509,135000000,1.0,1.0,1,7,2006,1
85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0082971,19.901576000000002,1981-06-12,7.7,3949.0,390133212,18000000,1.0,1.0,4,6,1981,1
85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0082971,19.901576000000002,1981-06-12,7.7,3949.0,390133212,18000000,1.0,1.0,1,6,1981,1
87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0087469,15.802306,1984-05-23,7.1,2841.0,333107271,28000000,1.0,1.0,4,5,1984,1
87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0087469,15.802306,1984-05-23,7.1,2841.0,333107271,28000000,1.0,1.0,1,5,1984,1
88,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,tt0092890,14.044122,1987-08-21,7.1,1371.0,217688008,6000000,1.0,1.0,1,8,1987,1
88,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,tt0092890,14.044122,1987-08-21,7.1,1371.0,217688008,6000000,1.0,1.0,1,8,1987,1
89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0097576,14.788986999999999,1989-05-24,7.6,3221.0,474310887,48000000,1.0,2.0,4,5,1989,1
89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0097576,14.788986999999999,1989-05-24,7.6,3221.0,474310887,48000000,1.0,2.0,1,5,1989,1
90,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0086960,8.503483000000001,1984-11-29,6.8,985.0,316360478,14000000,1.0,1.0,4,11,1984,1
90,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0086960,8.503483000000001,1984-11-29,6.8,985.0,316360478,14000000,1.0,1.0,1,11,1984,1
95,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120591,13.235111999999999,1998-07-01,6.5,2540.0,553709788,140000000,2.0,1.0,2,7,1998,1
95,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120591,13.235111999999999,1998-07-01,6.5,2540.0,553709788,140000000,2.0,1.0,1,7,1998,1
95,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120591,13.235111999999999,1998-07-01,6.5,2540.0,553709788,140000000,2.0,1.0,1,7,1998,1
96,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0092644,9.200336,1987-05-18,6.1,627.0,299965036,28000000,1.0,1.0,4,5,1987,1
96,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0092644,9.200336,1987-05-18,6.1,627.0,299965036,28000000,1.0,1.0,1,5,1987,1
96,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0092644,9.200336,1987-05-18,6.1,627.0,299965036,28000000,1.0,1.0,1,5,1987,1
97,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0084827,16.574021,1982-07-09,6.6,717.0,33000000,17000000,2.0,1.0,2,7,1982,1
98,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0172495,23.186667,2000-05-01,7.9,5566.0,460583960,103000000,1.0,1.0,4,5,2000,1
98,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0172495,23.186667,2000-05-01,7.9,5566.0,460583960,103000000,1.0,1.0,1,5,2000,1
98,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0172495,23.186667,2000-05-01,7.9,5566.0,460583960,103000000,1.0,1.0,1,5,2000,1
98,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0172495,23.186667,2000-05-01,7.9,5566.0,460583960,103000000,1.0,1.0,1,5,2000,1
100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120735,4.60786,1998-03-05,7.5,1671.0,3753929,960000,1.0,1.0,1,3,1998,1
100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120735,4.60786,1998-03-05,7.5,1671.0,3753929,960000,1.0,1.0,1,3,1998,1
100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120735,4.60786,1998-03-05,7.5,1671.0,3753929,960000,1.0,1.0,1,3,1998,1
100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120735,4.60786,1998-03-05,7.5,1671.0,3753929,960000,1.0,1.0,1,3,1998,1
101,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0110413,20.477329,1994-09-14,8.2,4293.0,19501238,115000000,1.0,1.0,3,9,1994,1
101,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0110413,20.477329,1994-09-14,8.2,4293.0,19501238,115000000,1.0,1.0,2,9,1994,1
103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0075314,14.092713,1976-02-07,8.1,2632.0,28441292,1300000,3.0,1.0,3,2,1976,1
104,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0130827,7.765378999999999,1998-08-20,7.2,672.0,7267585,3500000,1.0,1.0,1,8,1998,1
104,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0130827,7.765378999999999,1998-08-20,7.2,672.0,7267585,3500000,1.0,1.0,1,8,1998,1
105,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0088763,25.778509,1985-07-03,8.0,6239.0,388355305,19000000,1.0,1.0,4,7,1985,1
105,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0088763,25.778509,1985-07-03,8.0,6239.0,388355305,19000000,1.0,1.0,1,7,1985,1
105,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0088763,25.778509,1985-07-03,8.0,6239.0,388355305,19000000,1.0,1.0,1,7,1985,1
106,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0093773,18.495694,1987-06-11,7.3,2129.0,98399056,15000000,1.0,1.0,4,6,1987,1
106,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0093773,18.495694,1987-06-11,7.3,2129.0,98399056,15000000,1.0,1.0,1,6,1987,1
106,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0093773,18.495694,1987-06-11,7.3,2129.0,98399056,15000000,1.0,1.0,1,6,1987,1
106,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0093773,18.495694,1987-06-11,7.3,2129.0,98399056,15000000,1.0,1.0,1,6,1987,1
106,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0093773,18.495694,1987-06-11,7.3,2129.0,98399056,15000000,1.0,1.0,1,6,1987,1
106,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0093773,18.495694,1987-06-11,7.3,2129.0,98399056,15000000,1.0,1.0,1,6,1987,1
107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0208092,14.014025,2000-09-01,7.7,2953.0,83557872,6000000,1.0,1.0,3,9,2000,1
107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0208092,14.014025,2000-09-01,7.7,2953.0,83557872,6000000,1.0,1.0,1,9,2000,1
107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0208092,14.014025,2000-09-01,7.7,2953.0,83557872,6000000,1.0,1.0,1,9,2000,1
111,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0086250,11.299673,1983-12-08,8.0,3017.0,66023329,25000000,2.0,1.0,4,12,1983,1
114,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0100405,13.348451,1990-03-23,7.0,1807.0,463406268,14000000,1.0,2.0,2,3,1990,1
114,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0100405,13.348451,1990-03-23,7.0,1807.0,463406268,14000000,1.0,2.0,1,3,1990,1
